"Time","amf","ausf","bsf","nrf","nssf","pcf","scp","smf","udm","udr","upf"
1769522374000,0,0,0,0,0,0,0,0,0,0,0
1769522376000,0,0,0,0,0,0,0,0,0,0,0
1769522378000,0.00009727661117553711,0.000038910641698241234,0,0,0,0,0,0.000003891064112074673,0,0,0
1769522380000,0.00009727661117553711,0.000038910641698241234,0,0,0,0,0,0.000003891064112074673,0,0,0
1769522382000,0.03964388672062874,0.002669622064530253,0.00040044329378724096,0,0,0.014015515918245316,0,0.014816402505819797,0.021223495206415654,0.0008008865875744819,0
1769522384000,0.03964388672062874,0.002669622064530253,0.00040044329378724096,0,0,0.014015515918245316,0,0.014816402505819797,0.021223495206415654,0.0008008865875744819,0
1769522386000,0.03964388672062874,0.002669622064530253,0.00040044329378724096,0,0,0.014015515918245316,0,0.014816402505819797,0.021223495206415654,0.0008008865875744819,0
1769522388000,0.009175122886371614,0,0.00008822233544588088,0,0,0.0031760040760517123,0,0.007057786835670471,0.006087341460800171,0.00026466700633764266,0
1769522390000,0.009175122886371614,0,0.00008822233544588088,0,0,0.0031760040760517123,0,0.007057786835670471,0.006087341460800171,0.00026466700633764266,0
1769522392000,0,0,0,0,0,0,0,0,0,0,0
1769522394000,0,0,0,0,0,0,0,0,0,0,0
1769522396000,0,0,0,0,0,0,0,0,0,0,0
1769522398000,0,0,0,0,0,0,0,0,0,0,0
1769522400000,0,0,0,0,0,0,0,0,0,0,0
1769522402000,0.005336548764419555,0.0004800070132541657,0,0,0,0.00014117852640092371,0,0,0.002032971021795273,0.00005647141307726503,0
1769522404000,0.005336548764419555,0.0004800070132541657,0,0,0,0.00014117852640092371,0,0,0.002032971021795273,0.00005647141307726503,0
1769522406000,0.005336548764419555,0.0004800070132541657,0,0,0,0.00014117852640092371,0,0,0.002032971021795273,0.00005647141307726503,0
1769522408000,0.037590658895607,0.0010588917200314999,0.00017648196208700537,0,0,0.024707475007123947,0,0.031413788044204714,0.028766558639144894,0.0010588917200314999,0.00017648196208700537
1769522410000,0.037590658895607,0.0010588917200314999,0.00017648196208700537,0,0,0.024707475007123947,0,0.031413788044204714,0.028766558639144894,0.0010588917200314999,0.00017648196208700537
