"Time","amf","ausf","bsf","nrf","nssf","pcf","scp","smf","udm","udr","upf"
1769526096000,0,0,0,0,0,0,0,0,0,0,0
1769526098000,0,0,0,0,0,0,0,0,0,0,0
1769526100000,0,0,0,0,0,0,0,0,0,0,0
1769526102000,0.01597247346024513,0.0017511349355840682,0,0,0,0.0016980701755869387,0,0.0011674232062983513,0.006633087305312157,0.0012204879662954806,0
1769526104000,0.01597247346024513,0.0017511349355840682,0,0,0,0.0016980701755869387,0,0.0011674232062983513,0.006633087305312157,0.0012204879662954806,0
1769526106000,0.01597247346024513,0.0017511349355840682,0,0,0,0.0016980701755869387,0,0.0011674232062983513,0.006633087305312157,0.0012204879662954806,0
1769526108000,0.0030569329835528135,0,0.002084272398457825,0,0,0.013756196935572625,0,0.018619498039429187,0.015145712861487866,0.00416854479691565,0
1769526110000,0.0030569329835528135,0,0.002084272398457825,0,0,0.013756196935572625,0,0.018619498039429187,0.015145712861487866,0.00416854479691565,0
1769526112000,0,0,0,0,0,0,0,0,0,0,0
1769526114000,0,0,0,0,0,0,0,0,0,0,0
1769526116000,0,0,0,0,0,0,0,0,0,0,0
1769526118000,0,0,0,0,0,0,0,0,0,0,0
1769526120000,0,0,0,0,0,0,0,0,0,0,0
1769526122000,0.005648809383821487,0.0006385610211730004,0,0,0,0.00029472047131061553,0,0,0.0021858435539484026,0.0003192805105865002,0
1769526124000,0.005648809383821487,0.0006385610211730004,0,0,0,0.00029472047131061553,0,0,0.0021858435539484026,0.0003192805105865002,0
1769526126000,0.005648809383821487,0.0006385610211730004,0,0,0,0.00029472047131061553,0,0,0.0021858435539484026,0.0003192805105865002,0
1769526128000,0.02862512431087494,0,0.0029817835064697264,0,0,0.04393161209449768,0,0.052876962613906855,0.033992331216964725,0.009144136591033936,0.00019878556906878948
1769526130000,0.02862512431087494,0,0.0029817835064697264,0,0,0.04393161209449768,0,0.052876962613906855,0.033992331216964725,0.009144136591033936,0.00019878556906878948
