Time,amf,ausf,bsf,nrf,nssf,pcf,scp,smf,udm,udr,upf
1769512060000,0,0,0,0,0,0,0,0,0,0,0
1769512062000,0,0,0,0,0,0,0,0,0,0,0
1769512064000,0,0,0,0,0,0,0,0,0,0,0
1769512066000,0,0,0,0,0,0,0,0,0,0,0
1769512068000,0.005653000000000000,0.000330000000000000,0.000036999999999999998,0,0,0.0011010000000000000,0,0.002056000000000000,0.002496000000000000,0.000220000000000000,0
1769512070000,0.005653000000000000,0.000330000000000000,0.000036999999999999998,0,0,0.0011010000000000000,0,0.002056000000000000,0.002496000000000000,0.000220000000000000,0
1769512072000,0.0012530000000000000,0.00003300000000000000,0.00003300000000000000,0,0,0.0007250000000000000,0,0.0015160000000000000,0.0010219999999999999,0.00003300000000000000,0
1769512074000,0.0012530000000000000,0.00003300000000000000,0.00003300000000000000,0,0,0.0007250000000000000,0,0.0015160000000000000,0.0010219999999999999,0.00003300000000000000,0
1769512076000,0.0012530000000000000,0.00003300000000000000,0.00003300000000000000,0,0,0.0007250000000000000,0,0.0015160000000000000,0.0010219999999999999,0.00003300000000000000,0
1769512078000,0,0,0,0,0,0,0,0,0,0,0
1769512080000,0,0,0,0,0,0,0,0,0,0,0
1769512082000,0,0,0,0,0,0,0,0,0,0,0
1769512084000,0,0,0,0,0,0,0,0,0,0,0
1769512086000,0,0,0,0,0,0,0,0,0,0,0
1769512088000,0,0,0,0,0,0,0,0,0,0,0
1769512090000,0,0,0,0,0,0,0,0,0,0,0
1769512092000,0.02235500000000000,0.0007770000000000000,0,0,0,0.005610000000000000,0,0.006905000000000000,0.006560000000000000,0.0005180000000000000,0.00008600000000000000
1769512094000,0.02235500000000000,0.0007770000000000000,0,0,0,0.005610000000000000,0,0.006905000000000000,0.006560000000000000,0.0005180000000000000,0.00008600000000000000
1769512096000,0.02235500000000000,0.0007770000000000000,0,0,0,0.005610000000000000,0,0.006905000000000000,0.006560000000000000,0.0005180000000000000,0.00008600000000000000
1769512098000,0.00018699999999999999,0,0,0,0,0.00008600000000000000,0,0.0003460000000000000,0.0003170000000000000,0,0
1769512100000,0.00018699999999999999,0,0,0,0,0.00008600000000000000,0,0.0003460000000000000,0.0003170000000000000,0,0
1769512102000,0,0,0,0,0,0,0,0,0,0,0
1769512104000,0,0,0,0,0,0,0,0,0,0,0
1769512106000,0,0,0,0,0,0,0,0,0,0,0
1769512108000,0,0,0,0,0,0,0,0,0,0,0
1769512110000,0,0,0,0,0,0,0,0,0,0,0
1769512112000,0,0,0,0,0,0,0,0,0,0,0
1769512114000,0,0,0,0,0,0,0,0,0,0,0
1769512116000,0,0,0,0,0,0,0,0,0,0,0
1769512118000,0.030737000000000000,0.0017129999999999999,0,0,0,0.004938000000000000,0,0.006954000000000000,0.011084999999999999,0.000504000000000000,0.0000030000000000000001
1769512120000,0.030737000000000000,0.0017129999999999999,0,0,0,0.004938000000000000,0,0.006954000000000000,0.011084999999999999,0.000504000000000000,0.0000030000000000000001
1769512122000,0.005398000000000000,0,0.00014799999999999999,0,0,0.00835600000000000,0,0.007912000000000001,0.0048799999999999998,0.0002220000000000000,0.0000030000000000000001
1769512124000,0.005398000000000000,0,0.00014799999999999999,0,0,0.00835600000000000,0,0.007912000000000001,0.0048799999999999998,0.0002220000000000000,0
1769512126000,0.005398000000000000,0,0.00014799999999999999,0,0,0.00835600000000000,0,0.007912000000000001,0.0048799999999999998,0.0002220000000000000,0
1769512128000,0,0,0,0,0,0,0,0,0,0,0
1769512130000,0,0,0,0,0,0,0,0,0,0,0
1769512132000,0,0,0,0,0,0,0,0,0,0,0
1769512134000,0,0,0,0,0,0,0,0,0,0,0
1769512136000,0,0,0,0,0,0,0,0,0,0,0
1769512138000,0,0,0,0,0,0,0,0,0,0,0
1769512140000,0,0,0,0,0,0,0,0,0,0,0
1769512142000,0.008073000000000000,0.0005670000000000000,0,0,0,0.0009909999999999999,0,0.0008030000000000000,0.005571000000000000,0.0001420000000000000,0
1769512144000,0.008073000000000000,0.0005670000000000000,0,0,0,0.0009909999999999999,0,0.0008030000000000000,0.005571000000000000,0.0001420000000000000,0
1769512146000,0.008073000000000000,0.0005670000000000000,0,0,0,0.0009909999999999999,0,0.0008030000000000000,0.005571000000000000,0.0001420000000000000,0
1769512148000,0.031151999999999999,0,0.00035199999999999999,0,0,0.026752000000000001,0,0.038367999999999999,0.0255200000000000,0.0005280000000000000,0
1769512150000,0.031151999999999999,0,0.00035199999999999999,0,0,0.026752000000000001,0,0.038367999999999999,0.0255200000000000,0.0005280000000000000,0
1769512152000,0,0,0,0,0,0,0,0,0,0,0
1769512154000,0,0,0,0,0,0,0,0,0,0,0
1769512156000,0,0,0,0,0,0,0,0,0,0,0
1769512158000,0,0,0,0,0,0,0,0,0,0,0
1769512160000,0,0,0,0,0,0,0,0,0,0,0
1769512162000,0,0,0,0,0,0,0,0,0,0,0
1769512164000,0,0,0,0,0,0,0,0,0,0,0
1769512166000,0,0,0,0,0,0,0,0,0,0,0
1769512168000,0.00012799999999999999,0.00006400000000000000,0,0,0,0,0,0,0.00011200000000000000,0,0
1769512170000,0.00012799999999999999,0.00006400000000000000,0,0,0,0,0,0,0.00011200000000000000,0,0
1769512172000,0.04823600000000000,0.0010930000000000000,0,0,0,0.009991000000000000,0,0.02045000000000000,0.02185500000000000,0.0007810000000000000,0.0000039999999999999998
1769512174000,0.04823600000000000,0.0010930000000000000,0,0,0,0.009991000000000000,0,0.02045000000000000,0.02185500000000000,0.0007810000000000000,0.0000039999999999999998
1769512176000,0.04823600000000000,0.0010930000000000000,0,0,0,0.009991000000000000,0,0.02045000000000000,0.02185500000000000,0.0007810000000000000,0
1769512178000,0.004539000000000000,0,0,0,0,0.00915700000000000,0,0.012182000000000000,0.008758999999999999,0.00015899999999999999,0
1769512180000,0.004539000000000000,0,0,0,0,0.00915700000000000,0,0.012182000000000000,0.008758999999999999,0.00015899999999999999,0
1769512182000,0,0,0,0,0,0,0,0,0,0,0
1769512184000,0,0,0,0,0,0,0,0,0,0,0
1769512186000,0,0,0,0,0,0,0,0,0,0,0
1769512188000,0,0,0,0,0,0,0,0,0,0,0
1769512190000,0,0,0,0,0,0,0,0,0,0,0
1769512192000,0,0,0,0,0,0,0,0,0,0,0
1769512194000,0,0,0,0,0,0,0,0,0,0,0
1769512196000,0,0,0,0,0,0,0,0,0,0,0
