"Time","amf","ausf","bsf","nrf","nssf","pcf","scp","smf","udm","udr","upf"
1769512538000,0,0,0,0,0,0,0,0,0,0,0
1769512540000,0,0,0,0,0,0,0,0,0,0,0
1769512542000,0.00006920019956588744,0.000010251881586313247,0,0,0,0.00001537782161831856,0,0.000025629703204631804,0.00003331861629724503,0.0000025629703965783118,0.0000025629703965783118
1769512544000,0.00006920019956588744,0.000010251881586313247,0,0,0,0.00001537782161831856,0,0.000025629703204631804,0.00003331861629724503,0.0000025629703965783118,0.0000025629703965783118
1769512546000,0.00006920019956588744,0.000010251881586313247,0,0,0,0.00001537782161831856,0,0.000025629703204631804,0.00003331861629724503,0.0000025629703965783118,0.0000025629703965783118
1769512548000,0,0,0,0,0,0,0,0,0,0,0
1769512550000,0,0,0,0,0,0,0,0,0,0,0
1769512552000,0,0,0,0,0,0,0,0,0,0,0
1769512554000,0,0,0,0,0,0,0,0,0,0,0
1769512556000,0,0,0,0,0,0,0,0,0,0,0
1769512558000,0.00012105137332081795,0.000025045114032179117,0.000004174185361806304,0.000004174185361806304,0,0.000025045114032179117,0,0.0000626127813577652,0.0000626127813577652,0,0
1769512560000,0.00012105137332081795,0.000025045114032179117,0.000004174185361806304,0.000004174185361806304,0,0.000025045114032179117,0,0.0000626127813577652,0.0000626127813577652,0,0
1769512562000,0.00022897118704319,0.000025441244896054268,0,0,0,0.000025441244896054268,0,0.00008904435051679611,0.00008904435051679611,0.000025441244896054268,0
1769512564000,0.00022897118704319,0.000025441244896054268,0,0,0,0.000025441244896054268,0,0.00008904435051679611,0.00008904435051679611,0.000025441244896054268,0
1769512566000,0.00022897118704319,0.000025441244896054268,0,0,0,0.000025441244896054268,0,0.00008904435051679611,0.00008904435051679611,0.000025441244896054268,0
1769512568000,0,0,0,0,0,0,0,0,0,0,0
1769512570000,0,0,0,0,0,0,0,0,0,0,0
1769512572000,0,0,0,0,0,0,0,0,0,0,0
1769512574000,0,0,0,0,0,0,0,0,0,0,0
1769512576000,0,0,0,0,0,0,0,0,0,0,0
1769512578000,0.0005358485234117508,0.00005640510890543461,0,0,0,0.00008460766335815191,0,0.00020681871027350426,0.00023502127591609954,0.000009400851484239101,0
1769512580000,0.0005358485234117508,0.00005640510890543461,0,0,0,0.00008460766335815191,0,0.00020681871027350426,0.00023502127591609954,0.000009400851484239101,0
1769512582000,0,0,0,0,0,0,0,0,0,0,0
1769512584000,0,0,0,0,0,0,0,0,0,0,0
1769512586000,0,0,0,0,0,0,0,0,0,0,0
1769512588000,0,0,0,0,0,0,0,0,0,0,0
1769512590000,0,0,0,0,0,0,0,0,0,0,0
1769512592000,0.0002325714129447937,0.000031714286249876025,0,0,0,0.000035238094902038577,0,0.00009514285455942154,0.00010219047186374664,0.000003523809437826276,0.000003523809437826276
