Time,amf,ausf,bsf,nrf,nssf,pcf,scp,smf,udm,udr,upf
1769510470000,0,0,0,0,0,0,0,0,0,0,0
1769510472000,0.00000900000000000000,0,0,0,0,0.00000900000000000000,0,0.00001800000000000000,0.00000900000000000000,0,0
1769510474000,0.00000900000000000000,0,0,0,0,0.00000900000000000000,0,0.00001800000000000000,0.00000900000000000000,0,0
1769510476000,0.00000900000000000000,0,0,0,0,0.00000900000000000000,0,0.00001800000000000000,0.00000900000000000000,0,0
1769510478000,0,0,0,0,0,0,0,0,0,0,0
1769510480000,0,0,0,0,0,0,0,0,0,0,0
1769510482000,0,0,0,0,0,0,0,0,0,0,0
1769510484000,0,0,0,0,0,0,0,0,0,0,0
1769510486000,0,0,0,0,0,0,0,0,0,0,0
1769510488000,0.000012000000000000000,0,0,0,0,0,0,0.000006000000000000000,0.000006000000000000000,0.000006000000000000000,0
1769510490000,0.000012000000000000000,0,0,0,0,0,0,0.000006000000000000000,0.000006000000000000000,0.000006000000000000000,0
