"Time","amf","ausf","bsf","nrf","nssf","pcf","scp","smf","udm","udr","upf"
1769526924000,0,0,0,0,0,0,0,0,0,0,0
1769526926000,0,0,0,0,0,0,0,0,0,0,0
1769526928000,0.00007963508831262588,0.000017064662505984305,0,0,0,0.00001422055124282837,0,0.00003128521205782891,0.000051193985826969146,0.000005688220412582159,0
1769526930000,0.00007963508831262588,0.000017064662505984305,0,0,0,0.00001422055124282837,0,0.00003128521205782891,0.000051193985826969146,0.000005688220412582159,0
1769526932000,0.0002325478898978233,0.000027358575162552298,0,0,0,0.000027358575162552298,0,0.00010943430065020919,0.00010943430065020919,0,0
1769526934000,0.0002325478898978233,0.000027358575162552298,0,0,0,0.000027358575162552298,0,0.00010943430065020919,0.00010943430065020919,0,0
1769526936000,0.0002325478898978233,0.000027358575162552298,0,0,0,0.000027358575162552298,0,0.00010943430065020919,0.00010943430065020919,0,0
1769526938000,0,0,0,0,0,0,0,0,0,0,0
1769526940000,0,0,0,0,0,0,0,0,0,0,0
1769526942000,0,0,0,0,0,0,0,0,0,0,0
1769526944000,0,0,0,0,0,0,0,0,0,0,0
1769526946000,0,0,0,0,0,0,0,0,0,0,0
1769526948000,0.0005013320311546325,0.00006498748265504837,0.000009283926093578339,0,0,0.00007427140874862671,0,0.00020424635195732117,0.0002785177828073502,0.000027851778280735016,0
1769526950000,0.0005013320311546325,0.00006498748265504837,0.000009283926093578339,0,0,0.00007427140874862671,0,0.00020424635195732117,0.0002785177828073502,0.000027851778280735016,0
1769526952000,0,0,0,0,0,0,0,0,0,0,0
1769526954000,0,0,0,0,0,0,0,0,0,0,0
1769526956000,0,0,0,0,0,0,0,0,0,0,0
1769526958000,0,0,0,0,0,0,0,0,0,0,0
1769526960000,0,0,0,0,0,0,0,0,0,0,0
1769526962000,0.00019233509542822838,0.000021715251102000474,0,0,0,0.000027919607768654826,0,0.00007445229476630687,0.00010547407625377178,0.00000930653684578836,0
1769526964000,0.00019233509542822838,0.000021715251102000474,0,0,0,0.000027919607768654826,0,0.00007445229476630687,0.00010547407625377178,0.00000930653684578836,0
1769526966000,0.00019233509542822838,0.000021715251102000474,0,0,0,0.000027919607768654826,0,0.00007445229476630687,0.00010547407625377178,0.00000930653684578836,0
1769526968000,0,0,0,0,0,0,0,0,0,0,0
1769526970000,0,0,0,0,0,0,0,0,0,0,0
1769526972000,0,0,0,0,0,0,0,0,0,0,0
1769526974000,0,0,0,0,0,0,0,0,0,0,0
1769526976000,0,0,0,0,0,0,0,0,0,0,0
1769526978000,0.0001022696100974083,0.000011116261679679155,0,0,0,0.000015562766351550816,0,0.000035572040019333365,0.00005558130707621574,0.000004446505002416671,0
1769526980000,0.0001022696100974083,0.000011116261679679155,0,0,0,0.000015562766351550816,0,0.000035572040019333365,0.00005558130707621574,0.000004446505002416671,0
1769526982000,0,0,0,0,0,0,0,0,0,0,0
1769526984000,0,0,0,0,0,0,0,0,0,0,0
1769526986000,0,0,0,0,0,0,0,0,0,0,0
1769526988000,0,0,0,0,0,0,0,0,0,0,0
1769526990000,0,0,0,0,0,0,0,0,0,0,0
1769526992000,0.00004058203713297844,0.000015218263171613217,0,0,0,0,0,0,0.000022827395510673522,0.0000025363773208111525,0
1769526994000,0.00004058203713297844,0.000015218263171613217,0,0,0,0,0,0,0.000022827395510673522,0.0000025363773208111525,0
1769526996000,0.00004058203713297844,0.000015218263171613217,0,0,0,0,0,0,0.000022827395510673522,0.0000025363773208111525,0
1769526998000,0.0005369837042760849,0,0.000015793638775646686,0,0,0.00011055546908020973,0,0.00026849185213804246,0.0003000791531825066,0.000015793638775646686,0
1769527000000,0.0005369837042760849,0,0.000015793638775646686,0,0,0.00011055546908020973,0,0.00026849185213804246,0.0003000791531825066,0.000015793638775646686,0
1769527002000,0,0,0,0,0,0,0,0,0,0,0
1769527004000,0,0,0,0,0,0,0,0,0,0,0
