"Time","amf","ausf","bsf","nrf","nssf","pcf","scp","smf","udm","udr","upf"
1769527440000,0.00014217802636742592,0.000038775829562544824,0,0,0,0.000012925275560729206,0,0,0.00008401429738551378,0.000012925275560729206,0
1769527442000,0.00034531151776671405,0.0000450406327521801,0.000015013544250726699,0,0,0.0001351218982565403,0,0.0003152844292652607,0.0002252031637609005,0.000030027088501453398,0
1769527444000,0.00034531151776671405,0.0000450406327521801,0.000015013544250726699,0,0,0.0001351218982565403,0,0.0003152844292652607,0.0002252031637609005,0.000030027088501453398,0
1769527446000,0.00034531151776671405,0.0000450406327521801,0.000015013544250726699,0,0,0.0001351218982565403,0,0.0003152844292652607,0.0002252031637609005,0.000030027088501453398,0
1769527448000,0,0,0,0,0,0,0,0,0,0,0
1769527450000,0,0,0,0,0,0,0,0,0,0,0
1769527452000,0,0,0,0,0,0,0,0,0,0,0
1769527454000,0,0,0,0,0,0,0,0,0,0,0
1769527456000,0,0,0,0,0,0,0,0,0,0,0
1769527458000,0.0008883267006576061,0.00011104083758220076,0,0,0,0.00015862976258248092,0,0.0003807114000022411,0.0005076152251660824,0.0000634519031457603,0
1769527460000,0.0008883267006576061,0.00011104083758220076,0,0,0,0.00015862976258248092,0,0.0003807114000022411,0.0005076152251660824,0.0000634519031457603,0
1769527462000,0,0,0,0,0,0,0,0,0,0,0
1769527464000,0,0,0,0,0,0,0,0,0,0,0
1769527466000,0,0,0,0,0,0,0,0,0,0,0
1769527468000,0,0,0,0,0,0,0,0,0,0,0
1769527470000,0,0,0,0,0,0,0,0,0,0,0
1769527472000,0.0002935867605853081,0.000035586275774836535,0.000004448284471854567,0,0,0.000048931128528714184,0,0.000111207109811306,0.00016903481919407844,0.000013344854077249765,0
1769527474000,0.0002935867605853081,0.000035586275774836535,0.000004448284471854567,0,0,0.000048931128528714184,0,0.000111207109811306,0.00016903481919407844,0.000013344854077249765,0
1769527476000,0.0002935867605853081,0.000035586275774836535,0.000004448284471854567,0,0,0.000048931128528714184,0,0.000111207109811306,0.00016903481919407844,0.000013344854077249765,0
1769527478000,0,0,0,0,0,0,0,0,0,0,0
