"Time","amf","ausf","bsf","nrf","nssf","pcf","scp","smf","udm","udr","upf"
1769522146000,0,0,0,0,0,0,0,0,0,0,0
1769522148000,0,0,0,0,0,0,0,0,0,0,0
1769522150000,0,0,0,0,0,0,0,0,0,0,0
1769522152000,0.0005624928950786591,0.0000937488078777492,0,0,0,0.00010714149699419737,0,0.0001874976157554984,0.00028124644753932957,0.00004017806336499751,0
1769522154000,0.0005624928950786591,0.0000937488078777492,0,0,0,0.00010714149699419737,0,0.0001874976157554984,0.00028124644753932957,0.00004017806336499751,0
1769522156000,0.0005624928950786591,0.0000937488078777492,0,0,0,0.00010714149699419737,0,0.0001874976157554984,0.00028124644753932957,0.00004017806336499751,0
1769522158000,0,0,0,0,0,0,0,0,0,0,0
1769522160000,0,0,0,0,0,0,0,0,0,0,0
1769522162000,0,0,0,0,0,0,0,0,0,0,0
1769522164000,0,0,0,0,0,0,0,0,0,0,0
1769522166000,0,0,0,0,0,0,0,0,0,0,0
1769522168000,0,0,0,0,0,0,0,0,0,0,0
1769522170000,0,0,0,0,0,0,0,0,0,0,0
1769522172000,0.0010236402515041829,0.00008774059059925378,0.000029246864604093135,0,0,0.00014623431980744005,0,0.0003217155010059476,0.0005264435050392151,0.000029246864604093135,0
1769522174000,0.0010236402515041829,0.00008774059059925378,0.000029246864604093135,0,0,0.00014623431980744005,0,0.0003217155010059476,0.0005264435050392151,0.000029246864604093135,0
1769522176000,0.0010236402515041829,0.00008774059059925378,0.000029246864604093135,0,0,0.00014623431980744005,0,0.0003217155010059476,0.0005264435050392151,0.000029246864604093135,0
1769522178000,0,0,0,0,0,0,0,0,0,0,0
1769522180000,0,0,0,0,0,0,0,0,0,0,0
1769522182000,0.00022473649992346765,0.00002643958903357387,0,0,0,0.00003965938257008791,0,0.00005948907189458609,0.00010575835613429547,0.000006609897258393467,0
1769522184000,0.00022473649992346765,0.00002643958903357387,0,0,0,0.00003965938257008791,0,0.00005948907189458609,0.00010575835613429547,0.000006609897258393467,0
1769522186000,0.00022473649992346765,0.00002643958903357387,0,0,0,0.00003965938257008791,0,0.00005948907189458609,0.00010575835613429547,0.000006609897258393467,0
1769522188000,0.0003629917302989959,0.000030249309357628227,0,0,0,0.000030249309357628227,0,0.00018149586514949796,0.00015124656029373405,0,0
1769522190000,0.0003629917302989959,0.000030249309357628227,0,0,0,0.000030249309357628227,0,0.00018149586514949796,0.00015124656029373405,0,0
1769522192000,0,0,0,0,0,0,0,0,0,0,0
1769522194000,0,0,0,0,0,0,0,0,0,0,0
1769522196000,0,0,0,0,0,0,0,0,0,0,0
1769522198000,0,0,0,0,0,0,0,0,0,0,0
1769522200000,0,0,0,0,0,0,0,0,0,0,0
1769522202000,0.00036056393167018886,0.000026382727729082106,0,0,0,0.00005276545545816421,0,0.00011432515698283911,0.00018467909410357474,0.000026382727729082106,0
1769522204000,0.00036056393167018886,0.000026382727729082106,0,0,0,0.00005276545545816421,0,0.00011432515698283911,0.00018467909410357474,0.000026382727729082106,0
1769522206000,0.00036056393167018886,0.000026382727729082106,0,0,0,0.00005276545545816421,0,0.00011432515698283911,0.00018467909410357474,0.000026382727729082106,0
1769522208000,0,0,0,0,0,0,0,0,0,0,0
1769522210000,0,0,0,0,0,0,0,0,0,0,0
1769522212000,0,0,0,0,0,0,0,0,0,0,0
1769522214000,0,0,0,0,0,0,0,0,0,0,0
1769522216000,0,0,0,0,0,0,0,0,0,0,0
1769522218000,0.0009540691766166688,0.00008062556793451308,0,0,0,0.00012093834790706634,0,0.0003090646650981903,0.0004568782103061676,0.000013437593657076358,0
1769522220000,0.0009540691766166688,0.00008062556793451308,0,0,0,0.00012093834790706634,0,0.0003090646650981903,0.0004568782103061676,0.000013437593657076358,0
1769522222000,0,0,0,0,0,0,0,0,0,0,0
1769522224000,0,0,0,0,0,0,0,0,0,0,0
1769522226000,0,0,0,0,0,0,0,0,0,0,0
1769522228000,0,0,0,0,0,0,0,0,0,0,0.000005044622541069985
1769522230000,0,0,0,0,0,0,0,0,0,0,0.000005044622541069985
1769522232000,0.00014437751708984377,0.000011550200372934341,0,0,0,0.000023100400745868682,0,0.000037538154854774476,0.00006352610505104065,0.0000028875500932335852,0
1769522234000,0.00014437751708984377,0.000011550200372934341,0,0,0,0.000023100400745868682,0,0.000037538154854774476,0.00006352610505104065,0.0000028875500932335852,0
1769522236000,0.00014437751708984377,0.000011550200372934341,0,0,0,0.000023100400745868682,0,0.000037538154854774476,0.00006352610505104065,0.0000028875500932335852,0
1769522238000,0.0006309909485608339,0.0000407090988246724,0,0,0,0.0000407090988246724,0,0.00024425457479059696,0.0003460273021817208,0.0000203545494123362,0
1769522240000,0.0006309909485608339,0.0000407090988246724,0,0,0,0.0000407090988246724,0,0.00024425457479059696,0.0003460273021817208,0.0000203545494123362,0
1769522242000,0,0,0,0,0,0,0,0,0,0,0
1769522244000,0,0,0,0,0,0,0,0,0,0,0
1769522246000,0,0,0,0,0,0,0,0,0,0,0
1769522248000,0,0,0,0,0,0,0,0,0,0,0
1769522250000,0,0,0,0,0,0,0,0,0,0,0
1769522252000,0.0023429542589235306,0.00018222976846918464,0.000026032826002258807,0,0,0.00026032824067026377,0,0.0007809847529745102,0.001041312962681055,0.00007809847220107914,0.000026032826002258807
1769522254000,0.0023429542589235306,0.00018222976846918464,0.000026032826002258807,0,0,0.00026032824067026377,0,0.0007809847529745102,0.001041312962681055,0.00007809847220107914,0.000026032826002258807
1769522256000,0.0023429542589235306,0.00018222976846918464,0.000026032826002258807,0,0,0.00026032824067026377,0,0.0007809847529745102,0.001041312962681055,0.00007809847220107914,0.000026032826002258807
1769522258000,0,0,0,0,0,0,0,0,0,0,0
1769522260000,0,0,0,0,0,0,0,0,0,0,0
1769522262000,0,0,0,0,0,0,0,0,0,0,0
1769522264000,0,0,0,0,0,0,0,0,0,0,0
1769522266000,0,0,0,0,0,0,0,0,0,0,0
1769522268000,0.0013152204868984222,0.00009394432049274445,0,0,0,0.00013420617213249207,0,0.0004026185163974762,0.0005905070935964584,0.000013420617213249206,0
1769522270000,0.0013152204868984222,0.00009394432049274445,0,0,0,0.00013420617213249207,0,0.0004026185163974762,0.0005905070935964584,0.000013420617213249206,0
1769522272000,0,0,0,0,0,0,0,0,0,0,0
1769522274000,0,0,0,0,0,0,0,0,0,0,0
1769522276000,0,0,0,0,0,0,0,0,0,0,0
1769522278000,0,0,0,0,0,0,0,0,0,0,0
1769522280000,0,0,0,0,0,0,0,0,0,0,0
1769522282000,0.0001536402882671356,0.000017071141260266305,0,0,0,0.000008535570630133152,0,0,0.00006828456504106522,0.0000028451903510838746,0
1769522284000,0.0001536402882671356,0.000017071141260266305,0,0,0,0.000008535570630133152,0,0,0.00006828456504106522,0.0000028451903510838746,0
1769522286000,0.0001536402882671356,0.000017071141260266305,0,0,0,0.000008535570630133152,0,0,0.00006828456504106522,0.0000028451903510838746,0
1769522288000,0.0017117139700055122,0.00006712603911571205,0,0,0,0.00033563017062842844,0,0.001141142540216446,0.0008390754066109657,0.000033563019557856023,0
1769522290000,0.0017117139700055122,0.00006712603911571205,0,0,0,0.00033563017062842844,0,0.001141142540216446,0.0008390754066109657,0.000033563019557856023,0
1769522292000,0,0,0,0,0,0,0,0,0,0,0
1769522294000,0,0,0,0,0,0,0,0,0,0,0
1769522296000,0,0,0,0,0,0,0,0,0,0,0
1769522298000,0,0,0,0,0,0,0,0,0,0,0
1769522300000,0,0,0,0,0,0,0,0,0,0,0
1769522302000,0.004287313639547825,0.00029066531978130344,0,0,0,0.00043599797967195514,0,0.0012353276090705395,0.001889324578578472,0.00007266632994532586,0
1769522304000,0.004287313639547825,0.00029066531978130344,0,0,0,0.00043599797967195514,0,0.0012353276090705395,0.001889324578578472,0.00007266632994532586,0
1769522306000,0.004287313639547825,0.00029066531978130344,0,0,0,0.00043599797967195514,0,0.0012353276090705395,0.001889324578578472,0.00007266632994532586,0
1769522308000,0,0,0,0,0,0,0,0,0,0,0
